Time (s),ADC
0.9936840534210205,670
0.9996781349182129,673
1.0056941509246826,664
1.011667013168335,623
1.0176942348480225,598
1.0236990451812744,600
1.0296990871429443,599
1.0358760356903076,622
1.041891098022461,653
1.0478928089141846,596
1.053879976272583,584
1.0599441528320312,569
1.0659639835357666,556
1.0719940662384033,551
1.0780360698699951,551
1.0840880870819092,551
1.0901150703430176,556
1.096127986907959,550
1.102140188217163,564
1.108180046081543,568
1.1141769886016846,561
1.120194911956787,551
1.1262240409851074,555
1.1322531700134277,549
1.1382849216461182,536
1.144331932067871,535
1.150324821472168,531
1.1563560962677002,534
1.1623761653900146,535
1.1683990955352783,536
1.174415111541748,534
1.1804509162902832,533
1.186460018157959,558
1.1924960613250732,579
1.198544979095459,580
1.2045831680297852,568
1.2106521129608154,547
1.216717004776001,543
1.2227160930633545,538
1.2292850017547607,540
1.2358481884002686,541
1.2424910068511963,539
1.2487049102783203,538
1.254978895187378,539
1.2612090110778809,540
1.2674729824066162,541
1.2736952304840088,542
1.279952049255371,542
1.2862370014190674,537
1.2927160263061523,536
1.2990391254425049,537
1.305398941040039,538
1.3117280006408691,535
1.3180739879608154,537
1.3244068622589111,534
1.3307361602783203,532
1.3370790481567383,531
1.343398094177246,535
1.3497581481933594,532
1.3560428619384766,534
1.3623552322387695,538
1.3686950206756592,534
1.374988079071045,534
1.3812708854675293,531
1.3875551223754883,533
1.3938798904418945,538
1.4001719951629639,540
1.406482219696045,540
1.4128060340881348,542
1.4190828800201416,541
1.4253721237182617,540
1.431697130203247,541
1.4381649494171143,540
1.4444830417633057,540
1.4506909847259521,541
1.457289218902588,537
1.4634449481964111,538
1.4696722030639648,538
1.475860834121704,535
1.482025146484375,535
1.488271951675415,535
1.4944648742675781,537
1.5006320476531982,537
1.5069069862365723,536
1.513118028640747,535
1.5193781852722168,535
1.52559494972229,535
1.5318498611450195,535
1.5380830764770508,536
1.5443089008331299,536
1.5505471229553223,535
1.5567688941955566,536
1.56300687789917,535
1.569275140762329,536
1.575524091720581,534
1.581794023513794,534
1.588073968887329,535
1.5943050384521484,535
1.6005899906158447,534
1.6068410873413086,536
1.6130900382995605,535
1.6193981170654297,534
1.6256418228149414,534
1.631899118423462,534
1.6381759643554688,534
1.6444141864776611,535
1.6509249210357666,536
1.6571569442749023,533
1.663435935974121,534
1.6697041988372803,535
1.6760082244873047,536
1.6822712421417236,536
1.6885650157928467,535
1.6948049068450928,536
1.7011151313781738,535
1.707423210144043,535
1.713670015335083,536
1.7199809551239014,534
1.726248025894165,535
1.732517957687378,533
1.738802194595337,534
1.7450761795043945,536
1.7513809204101562,535
1.7576401233673096,535
1.763927936553955,533
1.7702319622039795,533
1.776487112045288,532
1.782761812210083,530
1.7890558242797852,533
1.795309066772461,533
1.8015851974487305,533
1.8078749179840088,532
1.8141438961029053,533
1.8204231262207031,531
1.8266961574554443,530
1.8329699039459229,532
1.8392739295959473,531
1.8455541133880615,532
1.8518381118774414,530
1.8582260608673096,530
1.8645610809326172,532
1.8708610534667969,531
1.8772058486938477,531
1.8835110664367676,531
1.8897991180419922,531
1.8960859775543213,531
1.9024090766906738,531
1.9087121486663818,531
1.914992094039917,530
1.9213111400604248,531
2.01131010055542,530
2.1305110454559326,530
2.2498719692230225,530
2.3691980838775635,530
2.48836612701416,531
2.607546091079712,531
2.7268011569976807,531
2.846005916595459,530
2.965157985687256,530
3.0844240188598633,530
3.203618049621582,530
3.322721004486084,527
3.441991090774536,530
3.5611979961395264,530
3.6803319454193115,528
3.7995691299438477,529
3.9187569618225098,528
4.037805080413818,529
4.1571691036224365,528
4.2764809131622314,529
4.3955371379852295,528
4.514786005020142,530
4.634016036987305,529
4.75317120552063,529
4.872425079345703,528
4.991602182388306,528
5.110761880874634,530
5.230020046234131,528
5.349153995513916,530
5.468337059020996,530
5.587623119354248,530
5.706768989562988,529
5.825951814651489,531
5.945235013961792,531
6.064442157745361,531
6.183540105819702,531
6.302815198898315,528
6.422022104263306,529
6.54137110710144,530
6.6604650020599365,530
6.779550075531006,529
6.898766040802002,529
7.017961263656616,528
7.137264013290405,528
7.256438970565796,530
7.375563859939575,530
7.494687080383301,529
7.6139891147613525,529
7.733197927474976,529
7.8524169921875,529
7.971633195877075,528
8.090719223022461,530
8.210031986236572,530
8.329237937927246,529
8.448405027389526,529
8.56773591041565,528
8.686822175979614,529
8.806029081344604,529
8.92525601387024,529
9.044392108917236,528
9.163645029067993,529
9.282933950424194,528
9.40208101272583,529
9.52130913734436,529
9.640562057495117,529
9.75972294807434,529
9.878947973251343,528
9.998071908950806,529
